Accel_X,Accel_Y,Accel_Z,Cont_TempV,Cont_TempDegC,Cont_TempDegF,IF_Temp_ObjDegC,IF_Temp_ObjDegF,IF_Temp_LocDegC,IF_Temp_LocDegF,SoundV,SoundRaw,SoundScl,RPM_Hz,RPM,Current
3.607,-7.144,0.624,0.004,-48.637,-57.367,485.094,905.169,12.375,54.275,0.697,1588,69.275,362,1551,0.422
0.109,-3.81,1.252,0.003,-49.736,-57.684,485.094,905.169,12.375,54.275,0.807,1831,80.571,362,1551,-2.971
-0.714,0.503,2.149,0.585,7.89,45.965,485.094,905.169,12.375,54.275,0.766,1745,76.747,362,1551,3.305
-0.179,-7.406,-0.066,0.603,9.604,49.209,485.094,905.169,12.375,54.275,0.906,2052,90.813,362,1551,1.213
0.647,6.568,3.089,0.593,9.077,48.576,485.094,905.169,12.375,54.275,0.874,1986,88.176,362,1551,-0.387
1.162,7.157,2.898,0.597,9.473,48.971,485.094,905.169,12.375,54.275,0.774,1754,77.582,362,1551,-2.18
-2.278,-3.845,1.345,0.6,9.253,48.497,485.094,905.169,12.375,54.275,0.712,1618,71.033,362,1551,0.862
0.897,-0.331,1.615,0.601,9.385,48.497,485.094,905.169,12.375,54.275,0.796,1784,79.297,362,1551,2.901
-2.574,1.997,0.706,0.588,8.901,48.497,485.094,905.169,12.375,54.275,0.776,1791,77.934,362,1551,-2.62
-1.911,-5.721,-0.086,0.585,10.044,41.613,485.094,905.169,12.375,54.275,0.828,1893,82.945,362,1551,-2.549
-1.026,-2.741,0.655,0.603,9.56,49.051,485.094,905.169,12.375,54.275,0.78,1796,78.374,362,1551,-4.431
-1.369,5.437,1.521,0.602,9.56,48.418,485.094,905.169,12.375,54.275,0.72,1636,72.308,362,1551,0.404
-0.406,-1.415,0.452,0.002,-49.736,-57.684,485.094,905.169,12.375,54.275,0.794,1815,79.165,362,1551,-1.846
-2.41,-4.512,0.129,0.002,-49.604,-57.684,485.094,905.169,12.375,54.275,0.702,1588,70.022,362,1551,-1.565
-2.991,2.301,-0.218,0.003,-49.736,-57.604,485.094,905.169,12.375,54.275,0.723,1644,71.868,362,1551,0.123
3.338,2.231,1.014,0.003,-49.648,-57.684,485.094,905.169,12.375,54.275,0.808,1859,81.626,362,1551,2.673
-1.993,-5.113,1.033,0.577,6.923,44.224,485.094,905.169,12.375,54.275,0.759,1731,76.132,362,1551,1.758
-1.186,-5.448,0.172,0.596,8.857,47.152,485.094,905.169,12.375,54.275,0.864,1977,86.549,362,1551,-0.791
-2.332,7.434,1.505,0.592,8.989,47.785,485.094,905.169,12.375,54.275,0.818,1837,81.582,362,1551,-1.125
-1.423,7.106,1.353,0.589,8.813,47.705,485.094,905.169,12.375,54.275,0.766,1747,76.264,362,1551,0.053
1.065,-5.198,-1.661,0.591,9.033,48.18,485.094,905.169,12.469,54.444,0.72,1640,72.088,362,1551,0.932
-0.667,-1.092,0.172,0.584,7.758,45.253,485.094,905.169,12.469,54.444,0.806,1838,80.264,362,1551,-3.604
-1.891,-2.184,0.608,0.6,9.209,48.497,485.094,905.169,12.469,54.444,0.756,1712,75.385,362,1551,2.602
-0.425,-6.45,0.998,0.007,-49.736,-57.525,485.094,905.169,12.469,54.444,0.78,1766,78.418,362,1551,-0.633
0.893,4.961,2.488,0.004,-49.692,-57.288,485.094,905.169,12.469,54.444,0.837,1911,83.824,362,1551,-2.848
-0.963,-1.185,0.172,0.578,7.187,44.303,485.531,905.956,12.469,54.444,0.84,1903,83.121,362,1551,3.956
-2.675,-7.714,1.412,0.6,9.297,43.749,485.531,905.956,12.469,54.444,0.731,1671,73.802,339,1452,1.477
0.815,5.449,1.837,0.579,7.187,44.224,485.531,905.956,12.469,54.444,0.741,1677,73.67,339,1452,-0.492
2.964,4.329,2.625,0.6,10.791,47.468,485.531,905.956,12.469,54.444,0.839,1916,83.736,339,1452,-3.059
-2.164,-7.796,1.724,0.601,7.714,47.231,485.531,905.956,12.469,54.444,0.731,1654,73.187,339,1452,-1.547
0.257,-5.273,-0.39,0.598,9.209,48.259,485.531,905.956,12.469,54.444,0.831,1888,82.945,339,1452,-1.582
0.706,5.203,3.276,0.601,9.165,48.259,485.531,905.956,12.469,54.444,0.802,1844,81.099,339,1452,0.897
0.035,7.102,2.145,0.6,9.429,48.734,485.531,905.956,12.469,54.444,0.758,1720,76.22,339,1452,0.211
-2.258,-8.17,-1.447,0.588,8.11,46.123,485.531,905.956,12.469,54.444,0.739,1675,75.736,339,1452,0.457
-2.223,-5.362,2.621,0.585,7.89,45.807,485.531,905.956,12.469,54.444,0.765,1740,76.22,339,1452,-0.246
2.145,7.761,2.703,0.004,-49.604,-57.367,485.531,905.956,12.469,54.444,0.649,1493,65.407,339,1452,-2.866
1.502,1.424,1.583,0.003,-49.78,-57.446,485.531,905.956,12.469,54.444,0.764,1733,76.571,339,1452,-2.76
-0.909,-1.084,1.439,0.002,-49.78,-57.604,485.531,905.956,12.469,54.444,0.641,1460,63.78,339,1452,-3.903
-1.888,-5.678,-0.296,0.002,-49.692,-57.446,485.531,905.956,12.469,54.444,0.764,1754,76.22,339,1452,1.125
0.367,-4.742,0.417,0.003,-49.692,-57.288,485.531,905.956,12.469,54.444,0.707,1602,70.989,339,1452,-0.457
1.841,2.059,1.501,0.588,6.747,44.462,485.531,905.956,12.469,54.444,0.828,1872,83.121,339,1452,0.369
-0.811,4.201,1.26,0.602,9.385,48.971,485.531,905.956,12.469,54.444,0.813,1848,81.231,339,1452,0.633
0.819,5.176,2.835,0.585,8.066,46.123,485.531,905.956,12.469,54.444,0.708,1598,70.549,339,1452,1.705
-4.274,-7.46,-0.799,0.604,9.912,49.525,485.531,905.956,12.469,54.444,0.853,1924,84.571,339,1452,0.44
-2.734,-5.202,-0.554,0.596,8.549,46.914,485.531,905.956,12.469,54.444,0.76,1718,76.088,339,1452,0.316
0.686,5.094,2.359,0.604,9.516,49.051,485.531,905.956,12.469,54.444,0.743,1700,74.33,339,1452,0.58
-0.484,-3.88,0.016,0.6,9.473,50.158,485.531,905.956,12.469,54.444,0.822,1874,82.198,339,1452,1.459
-0.113,-1.887,1.661,0.003,-49.692,-57.525,485.531,905.956,12.469,54.444,0.766,1738,77.143,339,1452,-2.866
0.948,10.132,2.746,0.59,9.297,48.576,485.531,905.956,12.469,54.444,0.702,1584,69.319,339,1452,0.334
1.743,-5.132,0.686,0.003,-49.78,-57.604,485.531,905.956,12.469,54.444,0.807,1827,81.143,339,1452,-0.229
0.476,-7.144,1.244,0.003,-49.736,-56.18,485.531,905.956,12.469,54.444,0.818,1858,81.582,339,1452,2.831
1.033,-0.425,1.49,0.602,9.604,48.971,485.531,905.956,12.469,54.444,0.678,1546,67.692,339,1452,0.404
-2.005,-5.007,0.916,0.589,8.286,41.534,485.531,905.956,12.469,54.444,0.79,1793,78.593,339,1452,2.497
-1.264,-1.181,1.135,0.601,9.56,44.699,485.531,905.956,12.469,54.444,0.789,1785,78.637,339,1452,1.371
1.209,3.522,2.898,0.602,9.692,49.367,485.531,905.956,12.469,54.444,0.766,1749,76.615,339,1452,1.125
-0.289,9.91,4.052,0.589,8.418,46.835,485.531,905.956,12.469,54.444,0.741,1693,74.725,339,1452,0.475
-0.889,-6.099,-0.14,0.603,9.56,48.734,485.531,905.956,12.469,54.444,0.803,1782,80.747,339,1452,-0.246
-0.281,-1.614,1.006,0.609,7.978,47.705,485.531,905.956,12.469,54.444,0.792,1802,80.396,339,1452,0.176
0.448,9.337,2.149,0.002,-49.78,-57.684,485.531,905.956,12.469,54.444,0.756,1704,74.681,339,1452,-0.58
-2.215,-7.862,-0.413,0.589,6.615,45.569,485.531,905.956,12.469,54.444,0.685,1568,68.967,339,1452,-0.615
0.363,-2.503,1.732,0.6,9.385,48.892,485.531,905.956,12.469,54.444,0.848,1938,84.967,339,1452,3.956
0.651,3.58,2.527,0.603,9.692,50.237,485.531,905.956,12.469,54.444,0.803,1848,80.308,339,1452,-2.971
1.182,-4.984,0.172,0.604,9.78,49.367,485.531,905.956,12.469,54.444,0.724,1649,72.703,339,1452,2.954
-1.911,6.615,3.646,0.603,10.44,46.123,485.531,905.956,12.469,54.444,0.752,1697,74.725,339,1452,-1.407
-0.807,5.316,2.005,0.6,9.516,49.446,485.531,905.956,12.469,54.444,0.823,1879,82.418,339,1452,-3.534
-2.824,-5.479,1.384,0.585,7.67,45.648,485.531,905.956,12.469,54.444,0.721,1630,72,339,1452,1.741
0.503,-5.885,2.086,0.602,9.56,49.13,485.531,905.956,12.469,54.444,0.814,1856,81.407,339,1452,2.637
2.223,3.007,0.437,0.596,9.429,48.18,485.531,905.956,12.469,54.444,0.782,1762,77.802,339,1452,2.743
3.763,-0.05,1.018,0.596,9.121,48.022,485.531,905.956,12.469,54.444,0.768,1750,77.055,339,1452,0.264
-1.236,-7.765,-0.799,0.586,8.593,47.389,485.531,905.956,12.469,54.444,0.815,1852,81.538,339,1452,-0.826
-1.236,-7.87,1.182,0.002,-49.824,-57.842,485.531,905.956,12.469,54.444,0.711,1618,71.077,339,1452,0.721
-0.994,7.048,1.903,0.597,9.209,48.418,485.531,905.956,12.531,54.556,0.749,1715,74.989,339,1452,0.492
-0.815,-2.449,0.367,0.002,-49.736,-57.763,485.531,905.956,12.531,54.556,0.813,1851,80.396,339,1452,-1.987
1.264,-0.452,0.335,0.002,-49.736,-57.684,485.531,905.956,12.531,54.556,0.752,1684,74.022,339,1452,-1.881
2.539,9.419,2.855,0.002,-49.824,-57.604,485.531,905.956,12.531,54.556,0.658,1499,65.407,339,1452,-0.51
2.418,-5.752,1.435,0.6,9.868,50.949,485.531,905.956,12.531,54.556,0.846,1927,84.791,339,1452,0.211
0.218,3.339,1.435,0.602,9.516,48.497,486.938,908.487,12.531,54.556,0.864,1964,86.11,331,1418,3.516
-3.315,-2.5,0.433,0.602,9.516,48.655,486.938,908.487,12.531,54.556,0.804,1817,80.659,331,1418,3.112
-2.04,0.554,0.14,0.588,8.154,46.598,486.938,908.487,12.531,54.556,0.74,1666,72.396,331,1418,0.264
1.232,2.356,1.907,0.604,9.868,48.892,486.938,908.487,12.531,54.556,0.779,1771,78.198,331,1418,-1.319
-1.985,-7.519,1.501,0.603,8.066,48.101,486.938,908.487,12.531,54.556,0.691,1570,68.527,331,1418,-0.105
-1.708,-4.286,-1.158,0.003,-49.692,-57.209,486.938,908.487,12.531,54.556,0.868,1987,87.121,331,1418,-1.319
0.273,5.901,2.114,0.003,-49.868,-57.525,486.938,908.487,12.531,54.556,0.784,1797,78.681,331,1418,0.035
-2.239,2.095,1.845,0.003,-49.648,-57.525,486.938,908.487,12.531,54.556,0.71,1612,70.857,331,1418,-0.879
2.551,1.673,-1.232,0.004,-49.648,-57.367,486.938,908.487,12.531,54.556,0.742,1673,73.67,331,1418,-2.286
1.396,4.735,1.86,0.001,-49.78,-57.525,486.938,908.487,12.531,54.556,0.795,1802,79.253,331,1418,2.62
-1.057,-9.122,1.221,0.604,9.736,48.418,486.938,908.487,12.531,54.556,0.782,1784,78.33,331,1418,-2.655
4.809,-1.33,0.172,0.604,9.516,48.576,486.938,908.487,12.531,54.556,0.705,1614,71.121,331,1418,-0.053
0.62,3.261,1.677,0.599,9.429,48.497,486.938,908.487,12.531,54.556,0.81,1862,81.582,331,1418,0.123
-0.714,1.818,2.215,0.6,9.341,48.338,486.938,908.487,12.531,54.556,0.72,1654,73.099,331,1418,-1.635
-6.045,-0.811,0.546,0.589,9.165,48.418,486.938,908.487,12.531,54.556,0.711,1612,70.901,331,1418,1.6
-0.273,-0.561,1.552,0.585,7.714,45.332,486.938,908.487,12.531,54.556,0.726,1631,72.396,331,1418,0.352
1.143,2.348,0.936,0.609,8.418,48.18,486.938,908.487,12.531,54.556,0.851,1936,84.484,331,1418,-0.914
-0.191,-7.566,0.53,0.003,-49.736,-56.338,486.938,908.487,12.531,54.556,0.776,1759,77.538,331,1418,-1.459
-6.844,-2.644,3.358,0.001,-49.385,-57.684,486.938,908.487,12.531,54.556,0.688,1566,68.703,331,1418,-0.334
-0.312,10.523,2.102,0.003,-49.78,-57.288,486.938,908.487,12.531,54.556,0.698,1591,70.198,331,1418,-0.352
-3.081,-0.167,1.474,0.004,-49.385,-57.446,486.938,908.487,12.531,54.556,0.775,1762,77.67,331,1418,-2.233
-0.242,-10.362,0.359,0.002,-49.78,-57.446,486.938,908.487,12.531,54.556,0.736,1668,73.451,331,1418,-0.967
2.204,1.915,2.2,0.003,-49.692,-57.525,486.938,908.487,12.531,54.556,0.779,1758,78.154,331,1418,0.158
0.363,-3.412,0.183,0.604,9.736,49.525,486.938,908.487,12.531,54.556,0.865,1964,85.758,331,1418,-2.303
-0.363,-1.77,0.343,0.604,9.868,49.13,486.938,908.487,12.531,54.556,0.768,1752,75.736,331,1418,1.758
0.058,9.625,2.488,0.591,8.33,46.914,486.938,908.487,12.531,54.556,0.724,1635,72.44,331,1418,0.123
-1.607,-5.705,1.767,0.605,9.912,49.446,486.938,908.487,12.531,54.556,0.801,1833,78.198,331,1418,3.27
0.987,-3.97,0.799,0.606,9.692,49.051,486.938,908.487,12.531,54.556,0.762,1743,76.132,331,1418,-2.356
-0.175,-3.365,1.193,0.004,-49.692,-57.446,486.938,908.487,12.531,54.556,0.753,1722,75.165,331,1418,1.389
0.948,-6.622,0.581,0.003,-49.648,-57.525,486.938,908.487,12.531,54.556,0.807,1827,81.011,331,1418,-1.67
1.182,4.91,1.08,0.003,-49.736,-57.604,486.938,908.487,12.531,54.556,0.806,1831,80.879,331,1418,-0.246
-1.54,5.628,1.135,0.002,-49.78,-57.684,486.938,908.487,12.531,54.556,0.751,1695,75.121,331,1418,-0.774
-5.257,-2.827,-0.562,0.003,-49.78,-57.842,486.938,908.487,12.531,54.556,0.673,1521,67.165,331,1418,-0.527
1.053,-2.601,0.885,0.004,-49.692,-57.684,486.938,908.487,12.531,54.556,0.747,1696,74.418,331,1418,-0.352
-1.423,-5.678,0.952,0.603,9.473,48.892,486.938,908.487,12.531,54.556,0.778,1770,77.626,331,1418,3.481
-1.03,-6.045,-0.347,0.601,9.473,48.892,486.938,908.487,12.531,54.556,0.799,1833,80.44,331,1418,0.246
-0.495,3.28,0.632,0.6,9.253,52.927,486.938,908.487,12.531,54.556,0.798,1804,78.725,331,1418,-0.51
-0.32,6.853,2.266,0.577,7.055,44.382,486.938,908.487,12.531,54.556,0.737,1682,73.846,331,1418,1.16
-0.472,-7.32,0.3,0.601,9.341,48.259,486.938,908.487,12.531,54.556,0.742,1669,73.055,331,1418,0.299
0.616,-4.157,0.761,0.599,10.22,46.598,486.938,908.487,12.531,54.556,0.835,1902,84.264,331,1418,0.352
0.874,4.77,2.313,0.6,9.297,48.18,486.938,908.487,12.531,54.556,0.705,1636,71.121,331,1418,-1.002
-0.835,-6.891,0.803,0.602,11.495,47.073,486.938,908.487,12.531,54.556,0.775,1756,77.582,331,1418,2.884
-3.506,-0.152,0.975,0.603,9.78,50.791,486.938,908.487,12.531,54.556,0.778,1755,78.022,331,1418,0.281
-1.061,-3.642,1.283,0.603,9.253,48.18,486.938,908.487,12.531,54.556,0.698,1570,69.67,331,1418,1.231
-6.185,-1.224,1.15,0.605,9.516,49.209,486.938,908.487,12.531,54.556,0.752,1702,75.604,331,1418,-0.58
-0.573,1.248,1.615,0.605,9.824,49.684,486.938,908.487,12.625,54.725,0.84,1898,83.429,331,1418,-1.266
-1.217,-0.819,1.704,0.604,9.692,49.051,486.938,908.487,12.625,54.725,0.712,1605,70.989,331,1418,0.457
0.175,-5.963,-0.328,0.585,7.758,45.648,486.938,908.487,12.625,54.725,0.77,1759,76.615,331,1418,1.705
1.81,2.73,2.044,0.6,9.341,48.497,486.938,908.487,12.625,54.725,0.85,1938,83.297,331,1418,1.266
1.033,6.209,2.363,0.601,9.824,49.209,486.938,908.487,12.625,54.725,0.745,1694,75.165,331,1418,-1.16
-1.014,-2.913,1.002,0.585,9.56,45.174,486.938,908.487,12.625,54.725,0.722,1630,71.648,331,1418,-1.582
0.893,0.028,1.053,0.601,9.473,45.174,489.562,913.213,12.625,54.725,0.785,1793,78.857,344,1474,0.369
1.907,-0.534,1.572,0.002,-49.912,-57.604,489.562,913.213,12.625,54.725,0.792,1793,78.725,344,1474,1.389
0.768,-6.134,0.281,0.003,-49.824,-57.684,489.562,913.213,12.625,54.725,0.816,1854,81.758,344,1474,2.145
-5.027,0.811,1.513,0.596,9.077,47.547,489.562,913.213,12.625,54.725,0.839,1915,83.824,344,1474,2.514
1.244,1.623,2.223,0.602,7.626,47.547,489.562,913.213,12.625,54.725,0.842,1918,84.571,344,1474,1.582
-0.113,-5.542,0.257,0.603,9.56,48.259,489.562,913.213,12.625,54.725,0.74,1699,73.934,344,1474,0.281
-1.544,-10.089,0.09,0.583,8.945,48.813,489.562,913.213,12.625,54.725,0.749,1696,73.89,344,1474,-1.969
0.328,9.235,2.543,0.604,9.868,48.971,489.562,913.213,12.625,54.725,0.794,1804,79.912,344,1474,2.198
-0.994,-4.992,0.889,0.625,7.495,47.943,489.562,913.213,12.625,54.725,0.699,1606,70.725,344,1474,-0.932
-0.959,-6.22,0.893,0.6,9.604,48.892,489.562,913.213,12.625,54.725,0.812,1845,80.791,344,1474,-1.67
-1.338,5.741,4.848,0.605,9.956,49.604,489.562,913.213,12.625,54.725,0.749,1715,75.385,344,1474,-0.932
0.581,-8.525,-0.85,0.581,7.582,47.785,489.562,913.213,12.625,54.725,0.797,1812,79.429,344,1474,0.176
-1.591,-4.024,-0.901,0.602,9.516,48.259,489.562,913.213,12.625,54.725,0.769,1730,76.396,344,1474,0.985
1.069,1.857,1.852,0.003,-49.692,-57.604,489.562,913.213,12.625,54.725,0.789,1796,78.33,344,1474,-0.58
-0.546,-8.053,1.934,0.563,7.187,45.648,489.562,913.213,12.625,54.725,0.815,1861,82.198,344,1474,-1.829
-3.44,-5.417,0.218,0.604,9.78,49.209,489.562,913.213,12.625,54.725,0.753,1712,75.956,344,1474,-1.618
-0.078,1.568,1.111,0.601,9.297,48.497,489.562,913.213,12.625,54.725,0.847,1941,84.615,344,1474,4.308
-2.761,-3.467,0.183,0.588,8.945,48.576,489.562,913.213,12.625,54.725,0.785,1790,78.198,344,1474,2.62
0.292,-0.628,2.153,0.587,7.67,45.886,489.562,913.213,12.625,54.725,0.728,1669,73.275,344,1474,2.145
-0.175,0.968,1.661,0.601,9.473,48.971,489.562,913.213,12.625,54.725,0.742,1691,73.758,344,1474,2.936
-0.261,2.8,1.88,0.604,9.824,48.971,489.562,913.213,12.625,54.725,0.742,1724,74.242,344,1474,0.316
0.928,-3.685,-0.101,0.607,7.451,47.468,489.562,913.213,12.625,54.725,0.744,1682,74.286,344,1474,1.354
-0.729,-0.187,1.591,0.604,9.736,49.051,489.562,913.213,12.625,54.725,0.821,1886,82.813,344,1474,0.897
-0.448,8.448,2.383,0.605,9.253,48.971,489.562,913.213,12.625,54.725,0.724,1640,71.165,344,1474,0.475
0.733,-6.712,-0.055,0.003,-49.78,-57.13,489.562,913.213,12.625,54.725,0.674,1537,67.692,344,1474,0.545
-0.402,-6.571,0.839,0.003,-49.78,-57.525,489.562,913.213,12.625,54.725,0.86,1955,85.978,344,1474,-1.442
-0.023,8.163,1.439,0.002,-49.033,-57.525,489.562,913.213,12.625,54.725,0.664,1508,65.89,344,1474,0.844
-2.219,-9.309,0.842,0.003,-49.692,-57.288,489.562,913.213,12.625,54.725,0.742,1679,74.198,344,1474,-0.281
1.108,1.283,1.306,0.003,-49.692,-57.604,489.562,913.213,12.625,54.725,0.818,1868,82.022,344,1474,-3.077
1.381,7.285,2.679,0.002,-49.736,-57.604,489.562,913.213,12.625,54.725,0.744,1692,74.681,344,1474,-1.952
-1.318,-3.997,-0.523,0.603,9.868,51.266,489.562,913.213,12.625,54.725,0.727,1644,72.308,344,1474,0.246
0.035,-3.529,1.283,0.584,7.89,45.727,489.562,913.213,12.625,54.725,0.713,1612,71.033,344,1474,-1.688
-0.094,4.162,2.699,0.584,8.11,46.598,489.562,913.213,12.625,54.725,0.734,1675,73.143,344,1474,-3.042
0.62,-3.131,0.901,0.606,9.912,49.604,489.562,913.213,12.625,54.725,0.764,1738,76.484,344,1474,-0.299
-0.133,0.597,0.741,0.607,10.132,49.842,489.562,913.213,12.625,54.725,0.75,1705,73.802,344,1474,2.778
-0.811,9.742,2.523,0.595,9.033,47.389,489.562,913.213,12.625,54.725,0.671,1533,67.912,344,1474,0.193
1.556,-4.11,0.78,0.003,-49.692,-57.446,489.562,913.213,12.625,54.725,0.824,1873,82.462,344,1474,-1.336
-2.262,-7.917,0.573,0.002,-48.593,-57.525,489.562,913.213,12.625,54.725,0.71,1609,70.637,344,1474,-1.442
0.312,9.079,0.881,0.003,-49.604,-57.209,489.562,913.213,12.625,54.725,0.668,1524,67.209,344,1474,-0.299
-0.987,2.251,1.774,0.002,-49.78,-57.842,489.562,913.213,12.625,54.725,0.719,1639,71.868,344,1474,-1.829
-1.739,-9.956,-0.234,0.003,-49.736,-57.525,489.562,913.213,12.625,54.725,0.658,1502,65.89,344,1474,-0.457
0.62,2.399,2.188,0.59,9.209,49.209,489.562,913.213,12.625,54.725,0.83,1898,82.418,344,1474,1.881
-0.394,1.482,1.544,0.589,8.066,47.073,489.562,913.213,12.625,54.725,0.719,1643,71.604,344,1474,-0.422
-1.369,-2.036,0.663,0.606,9.956,49.446,489.562,913.213,12.625,54.725,0.717,1645,71.341,344,1474,0.246
-0.963,9.454,2.418,0.605,9.516,49.13,489.562,913.213,12.625,54.725,0.787,1780,78.198,344,1474,0
-0.339,-0.729,0.191,0.602,9.912,49.684,489.562,913.213,12.688,54.838,0.816,1859,80.923,344,1474,-2.215
1.899,0.464,0.768,0.585,9.121,49.13,489.562,913.213,12.688,54.838,0.793,1809,79.516,344,1474,3.71
-1.735,-9.492,0.265,0.002,-49.692,-57.604,489.562,913.213,12.688,54.838,0.771,1760,77.451,344,1474,-0.527
1.303,-3.537,3.334,0.002,-49.648,-57.367,489.562,913.213,12.688,54.838,0.712,1614,71.165,344,1474,0.932
1.455,9.111,1.622,0.604,10,49.209,489.562,913.213,12.688,54.838,0.746,1698,74.462,344,1474,0.545
-1.774,-3.763,1.408,0.604,9.824,49.209,492.031,917.656,12.688,54.838,0.73,1663,73.538,354,1517,-3.499
-0.725,-7.496,1.232,0.58,7.495,44.699,492.031,917.656,12.688,54.838,0.696,1585,69.319,354,1517,-1.969
0.148,1.634,1.072,0.604,9.78,49.604,492.031,917.656,12.688,54.838,0.758,1732,75.956,354,1517,0.457
0.343,-0.448,0.842,0.614,9.033,48.971,492.031,917.656,12.688,54.838,0.754,1721,75.516,354,1517,2.215
-0.179,-6.091,-1.119,0.586,8.066,49.604,492.031,917.656,12.688,54.838,0.738,1662,73.187,354,1517,0.791
-4.118,1.646,-1.01,0.606,10.44,50.158,492.031,917.656,12.688,54.838,0.694,1566,69.407,354,1517,0.211
-1.743,4.821,0.819,0.603,10.132,49.209,492.031,917.656,12.688,54.838,0.86,1948,86.154,354,1517,0.193
-0.558,-7.168,0.718,0.589,8.462,50.633,492.031,917.656,12.688,54.838,0.745,1688,74.418,354,1517,-1.248
0.94,1.868,0.694,0.604,8.154,47.152,492.031,917.656,12.688,54.838,0.818,1861,81.714,354,1517,2.602
1.888,8.471,3.116,0.002,-49.736,-57.288,492.031,917.656,12.688,54.838,0.745,1694,74.462,354,1517,-0.053
-1.568,-4.621,-1.162,0.608,10.352,51.978,492.031,917.656,12.688,54.838,0.727,1649,72.747,354,1517,-1.037
0.269,3.222,1.985,0.607,10.264,49.921,492.031,917.656,12.688,54.838,0.748,1708,75.253,354,1517,0.211
-1.275,1.318,1.552,0.606,10.132,49.763,492.031,917.656,12.688,54.838,0.684,1561,68.527,354,1517,3.253
-0.515,-7.558,-1.572,0.622,7.89,49.209,492.031,917.656,12.688,54.838,0.687,1554,68.527,354,1517,2.708
-0.768,-1.123,0.831,0.592,9.077,48.338,492.031,917.656,12.688,54.838,0.73,1663,73.538,354,1517,0.105
-0.554,8.771,2.414,0.608,10.132,49.921,492.031,917.656,12.688,54.838,0.681,1565,67.824,354,1517,0.299
-0.078,-4.438,0.398,0.603,9.912,49.367,492.031,917.656,12.688,54.838,0.722,1654,72.176,354,1517,0.369
-2.566,-8.108,-1.115,0.603,9.429,48.892,492.031,917.656,12.688,54.838,0.659,1486,65.538,354,1517,-0.281
1.673,3.452,1.111,0.604,9.78,49.684,492.031,917.656,12.688,54.838,0.684,1567,69.055,354,1517,0.316
2.987,7.118,2.426,0.607,10.132,49.921,492.031,917.656,12.688,54.838,0.675,1530,67.165,354,1517,-0.07
-2.211,-8.131,0.85,0.608,10,47.547,492.031,917.656,12.688,54.838,0.687,1575,68.527,354,1517,0.352
1.096,-0.912,1.022,0.002,-49.648,-57.367,492.031,917.656,12.688,54.838,0.698,1592,69.67,354,1517,-1.336
0.515,-0.628,2.324,0.609,9.956,49.921,492.031,917.656,12.688,54.838,0.776,1759,77.495,354,1517,4.237
-2.336,-5.955,-0.698,0.605,10.264,50.316,492.031,917.656,12.688,54.838,0.697,1585,71.956,354,1517,1.16
1.825,9.629,1.63,0.607,10.308,50.396,492.031,917.656,12.688,54.838,0.689,1572,68.747,354,1517,-0.492
-1.127,-3.705,1.252,0.588,8.374,46.677,492.031,917.656,12.688,54.838,0.705,1598,70.242,354,1517,-1.547
-1.369,-5.503,1.271,0.591,8.462,47.389,492.031,917.656,12.688,54.838,0.763,1727,75.956,354,1517,0.316
1.338,4.86,1.396,0.595,8.813,47.626,492.031,917.656,12.688,54.838,0.712,1625,71.473,354,1517,1.793
1.205,-4.941,-0.02,0.622,10.571,50.554,492.031,917.656,12.688,54.838,0.698,1595,69.011,354,1517,0.369
0.14,-0.433,-0.133,0.607,10.22,49.921,492.031,917.656,12.688,54.838,0.676,1536,66.813,354,1517,-1.108
0.187,8.167,1.423,0.588,8.198,46.519,492.031,917.656,12.688,54.838,0.727,1645,72.088,354,1517,0.158
-1.388,-6.041,1.127,0.587,8.022,45.886,492.031,917.656,12.688,54.838,0.712,1615,71.516,354,1517,0.422
0.378,-4.773,1.236,0.602,9.648,49.209,492.031,917.656,12.688,54.838,0.788,1795,78.901,354,1517,3.446
0.413,3.229,1.572,0.003,-49.736,-57.604,492.031,917.656,12.688,54.838,0.753,1714,75.209,354,1517,2.673
-1.147,-3.455,1.42,0.002,-49.736,-57.763,492.031,917.656,12.688,54.838,0.617,1402,62.066,354,1517,-2.444
-4.27,-3.209,0.905,0.603,9.648,52.295,492.031,917.656,12.688,54.838,0.603,1385,60.22,354,1517,-1.108
2.164,2.27,2.145,0.002,-49.78,-57.763,492.031,917.656,12.688,54.838,0.787,1792,78.725,354,1517,-0.51
-0.491,6.166,2.898,0.626,8.901,48.892,492.031,917.656,12.688,54.838,0.708,1658,71.341,354,1517,0.264
-1.33,-2.281,1.494,0.607,9.824,49.209,492.031,917.656,12.688,54.838,0.694,1546,67.912,354,1517,0.44
-0.129,-1.766,0.3,0.601,9.78,49.525,492.031,917.656,12.688,54.838,0.735,1677,73.802,354,1517,0.193
-0.624,2.418,1.868,0.608,10.132,49.684,492.031,917.656,12.688,54.838,0.755,1744,75.868,354,1517,0.264
0.799,-6.758,0.979,0.604,10,51.345,492.031,917.656,12.688,54.838,0.769,1752,77.319,354,1517,2.567
5.749,0.835,0.292,0.605,9.912,50.237,492.031,917.656,12.688,54.838,0.708,1606,71.165,354,1517,0.141
-1.232,-4.871,0.413,0.605,10.22,49.921,492.031,917.656,12.688,54.838,0.699,1593,71.297,354,1517,0.387
-1.876,-8.623,0.421,0.002,-49.868,-57.684,492.031,917.656,12.688,54.838,0.661,1510,66.418,354,1517,2.092
